AverageTemperature,City,Year,Month
27.915,Acuña,1974,6
28.841,Acuña,1974,7
27.541,Acuña,1974,8
21.93,Acuña,1974,9
19.279,Acuña,1974,10
12.956,Acuña,1974,11
8.593,Acuña,1974,12
9.479,Acuña,1975,1
11.026,Acuña,1975,2
15.688,Acuña,1975,3
19.429,Acuña,1975,4
23.842,Acuña,1975,5
27.369,Acuña,1975,6
26.389,Acuña,1975,7
27.58,Acuña,1975,8
23.198,Acuña,1975,9
19.707,Acuña,1975,10
14.114,Acuña,1975,11
9.636,Acuña,1975,12
7.885,Acuña,1976,1
14.713,Acuña,1976,2
17.041,Acuña,1976,3
20.148,Acuña,1976,4
21.819,Acuña,1976,5
27.603,Acuña,1976,6
25.485,Acuña,1976,7
27.395,Acuña,1976,8
24.586,Acuña,1976,9
15.823,Acuña,1976,10
10.163,Acuña,1976,11
7.701,Acuña,1976,12
6.215,Acuña,1977,1
11.011,Acuña,1977,2
15.223,Acuña,1977,3
18.864,Acuña,1977,4
24.143,Acuña,1977,5
27.711,Acuña,1977,6
29.254,Acuña,1977,7
30.612,Acuña,1977,8
28.762,Acuña,1977,9
20.893,Acuña,1977,10
14.82,Acuña,1977,11
11.32,Acuña,1977,12
6.56,Acuña,1978,1
7.959,Acuña,1978,2
15.694,Acuña,1978,3
22.026,Acuña,1978,4
25.596,Acuña,1978,5
27.805,Acuña,1978,6
29.931,Acuña,1978,7
27.893,Acuña,1978,8
24.252,Acuña,1978,9
18.901,Acuña,1978,10
14.676,Acuña,1978,11
8.582,Acuña,1978,12
5.288,Acuña,1979,1
9.786,Acuña,1979,2
15.649,Acuña,1979,3
20.208,Acuña,1979,4
22.951,Acuña,1979,5
25.696,Acuña,1979,6
29.524,Acuña,1979,7
27.946,Acuña,1979,8
25.373,Acuña,1979,9
21.999,Acuña,1979,10
12.413,Acuña,1979,11
9.659,Acuña,1979,12
10.032,Acuña,1980,1
10.888,Acuña,1980,2
15.586,Acuña,1980,3
19.204,Acuña,1980,4
24.849,Acuña,1980,5
30.185,Acuña,1980,6
31.455,Acuña,1980,7
28.422,Acuña,1980,8
26.697,Acuña,1980,9
18.994,Acuña,1980,10
12.003,Acuña,1980,11
9.958,Acuña,1980,12
8.972,Acuña,1981,1
11.188,Acuña,1981,2
14.413,Acuña,1981,3
20.467,Acuña,1981,4
23.341,Acuña,1981,5
26.609,Acuña,1981,6
28.693,Acuña,1981,7
28.068,Acuña,1981,8
25.721,Acuña,1981,9
20.261,Acuña,1981,10
15.062,Acuña,1981,11
10.545,Acuña,1981,12
9.202,Acuña,1982,1
9.801,Acuña,1982,2
17.141,Acuña,1982,3
20.483,Acuña,1982,4
23.413,Acuña,1982,5
27.976,Acuña,1982,6
29.628,Acuña,1982,7
29.916,Acuña,1982,8
26.798,Acuña,1982,9
20.452,Acuña,1982,10
13.678,Acuña,1982,11
8.948,Acuña,1982,12
8.39,Acuña,1983,1
11.076,Acuña,1983,2
15.361,Acuña,1983,3
18.7,Acuña,1983,4
24.662,Acuña,1983,5
26.972,Acuña,1983,6
29.326,Acuña,1983,7
29.169,Acuña,1983,8
26.522,Acuña,1983,9
21.058,Acuña,1983,10
14.888,Acuña,1983,11
5.483,Acuña,1983,12
6.517,Acuña,1984,1
11.224,Acuña,1984,2
16.312,Acuña,1984,3
20.581,Acuña,1984,4
25.358,Acuña,1984,5
27.904,Acuña,1984,6
28.912,Acuña,1984,7
29.209,Acuña,1984,8
24.756,Acuña,1984,9
19.638,Acuña,1984,10
13.382,Acuña,1984,11
12.297,Acuña,1984,12
5.71,Acuña,1985,1
9.077,Acuña,1985,2
16.595,Acuña,1985,3
20.655,Acuña,1985,4
25.567,Acuña,1985,5
26.769,Acuña,1985,6
27.842,Acuña,1985,7
29.761,Acuña,1985,8
26.058,Acuña,1985,9
20.484,Acuña,1985,10
16.472,Acuña,1985,11
8.043,Acuña,1985,12
9.458,Acuña,1986,1
13.706,Acuña,1986,2
17.148,Acuña,1986,3
23.04,Acuña,1986,4
24.784,Acuña,1986,5
26.748,Acuña,1986,6
29.132,Acuña,1986,7
28.644,Acuña,1986,8
26.384,Acuña,1986,9
18.884,Acuña,1986,10
13.303,Acuña,1986,11
8.807,Acuña,1986,12
8.515,Acuña,1987,1
11.289,Acuña,1987,2
12.716,Acuña,1987,3
17.172,Acuña,1987,4
22.995,Acuña,1987,5
25.657,Acuña,1987,6
27.873,Acuña,1987,7
28.95,Acuña,1987,8
24.817,Acuña,1987,9
20.467,Acuña,1987,10
13.53,Acuña,1987,11
9.629,Acuña,1987,12
6.907,Acuña,1988,1
10.669,Acuña,1988,2
15.926,Acuña,1988,3
20.288,Acuña,1988,4
24.015,Acuña,1988,5
27.524,Acuña,1988,6
28.312,Acuña,1988,7
28.299,Acuña,1988,8
25.485,Acuña,1988,9
20.511,Acuña,1988,10
15.516,Acuña,1988,11
9.932,Acuña,1988,12
10.621,Acuña,1989,1
9.708,Acuña,1989,2
15.909,Acuña,1989,3
21.197,Acuña,1989,4
26.988,Acuña,1989,5
28.224,Acuña,1989,6
29.898,Acuña,1989,7
28.801,Acuña,1989,8
24.863,Acuña,1989,9
20.351,Acuña,1989,10
14.54,Acuña,1989,11
5.574,Acuña,1989,12
10.633,Acuña,1990,1
13.233,Acuña,1990,2
15.613,Acuña,1990,3
19.908,Acuña,1990,4
24.873,Acuña,1990,5
30.47,Acuña,1990,6
27.338,Acuña,1990,7
27.2,Acuña,1990,8
24.691,Acuña,1990,9
18.776,Acuña,1990,10
15.191,Acuña,1990,11
9.214,Acuña,1990,12
8.143,Acuña,1991,1
12.393,Acuña,1991,2
17.246,Acuña,1991,3
21.404,Acuña,1991,4
26.197,Acuña,1991,5
28.043,Acuña,1991,6
28.064,Acuña,1991,7
28.813,Acuña,1991,8
23.312,Acuña,1991,9
20.591,Acuña,1991,10
11.788,Acuña,1991,11
10.419,Acuña,1991,12
8.258,Acuña,1992,1
12.192,Acuña,1992,2
16.214,Acuña,1992,3
19.323,Acuña,1992,4
22.337,Acuña,1992,5
27.529,Acuña,1992,6
28.612,Acuña,1992,7
27.49,Acuña,1992,8
26.449,Acuña,1992,9
21.233,Acuña,1992,10
12.362,Acuña,1992,11
10.517,Acuña,1992,12
9.158,Acuña,1993,1
11.881,Acuña,1993,2
15.971,Acuña,1993,3
20.149,Acuña,1993,4
23.868,Acuña,1993,5
27.523,Acuña,1993,6
29.196,Acuña,1993,7
29.876,Acuña,1993,8
24.514,Acuña,1993,9
19.62,Acuña,1993,10
12.017,Acuña,1993,11
11.055,Acuña,1993,12
9.541,Acuña,1994,1
11.615,Acuña,1994,2
16.917,Acuña,1994,3
20.441,Acuña,1994,4
24.453,Acuña,1994,5
29.633,Acuña,1994,6
29.756,Acuña,1994,7
29.209,Acuña,1994,8
25.099,Acuña,1994,9
20.8,Acuña,1994,10
15.276,Acuña,1994,11
11.429,Acuña,1994,12
9.709,Acuña,1995,1
13.514,Acuña,1995,2
15.185,Acuña,1995,3
20.041,Acuña,1995,4
25.149,Acuña,1995,5
27.171,Acuña,1995,6
29.867,Acuña,1995,7
29.494,Acuña,1995,8
25.774,Acuña,1995,9
20.222,Acuña,1995,10
14.457,Acuña,1995,11
9.675,Acuña,1995,12
8.64,Acuña,1996,1
12.813,Acuña,1996,2
13.606,Acuña,1996,3
20.097,Acuña,1996,4
27.855,Acuña,1996,5
29.743,Acuña,1996,6
30.619,Acuña,1996,7
28.39,Acuña,1996,8
25.036,Acuña,1996,9
19.628,Acuña,1996,10
14.601,Acuña,1996,11
9.858,Acuña,1996,12
7.938,Acuña,1997,1
10.056,Acuña,1997,2
16.505,Acuña,1997,3
16.961,Acuña,1997,4
23.422,Acuña,1997,5
26.675,Acuña,1997,6
29.624,Acuña,1997,7
29.749,Acuña,1997,8
27.29,Acuña,1997,9
19.884,Acuña,1997,10
13.155,Acuña,1997,11
8.012,Acuña,1997,12
11.493,Acuña,1998,1
12.165,Acuña,1998,2
15.269,Acuña,1998,3
20.131,Acuña,1998,4
27.777,Acuña,1998,5
30.512,Acuña,1998,6
31.533,Acuña,1998,7
28.178,Acuña,1998,8
26.778,Acuña,1998,9
21.077,Acuña,1998,10
15.641,Acuña,1998,11
9.754,Acuña,1998,12
10.768,Acuña,1999,1
14.635,Acuña,1999,2
16.66,Acuña,1999,3
21.488,Acuña,1999,4
25.518,Acuña,1999,5
27.608,Acuña,1999,6
28.221,Acuña,1999,7
29.929,Acuña,1999,8
26.31,Acuña,1999,9
19.9,Acuña,1999,10
15.912,Acuña,1999,11
9.701,Acuña,1999,12
11.427,Acuña,2000,1
14.969,Acuña,2000,2
18.653,Acuña,2000,3
21.739,Acuña,2000,4
27.669,Acuña,2000,5
27.226,Acuña,2000,6
30.616,Acuña,2000,7
29.731,Acuña,2000,8
27.06,Acuña,2000,9
19.289,Acuña,2000,10
11.619,Acuña,2000,11
7.041,Acuña,2000,12
7.871,Acuña,2001,1
12.285,Acuña,2001,2
13.773,Acuña,2001,3
21.689,Acuña,2001,4
25.761,Acuña,2001,5
29.646,Acuña,2001,6
30.714,Acuña,2001,7
29.853,Acuña,2001,8
25.705,Acuña,2001,9
20.371,Acuña,2001,10
15.706,Acuña,2001,11
9.933,Acuña,2001,12
10.21,Acuña,2002,1
9.607,Acuña,2002,2
15.17,Acuña,2002,3
23.092,Acuña,2002,4
26.353,Acuña,2002,5
29.102,Acuña,2002,6
27.974,Acuña,2002,7
29.956,Acuña,2002,8
25.87,Acuña,2002,9
20.189,Acuña,2002,10
12.359,Acuña,2002,11
9.361,Acuña,2002,12
9.229,Acuña,2003,1
10.648,Acuña,2003,2
16.816,Acuña,2003,3
21.271,Acuña,2003,4
27.149,Acuña,2003,5
27.916,Acuña,2003,6
27.893,Acuña,2003,7
29.294,Acuña,2003,8
24.765,Acuña,2003,9
20.024,Acuña,2003,10
14.813,Acuña,2003,11
9.971,Acuña,2003,12
10.155,Acuña,2004,1
10.358,Acuña,2004,2
17.818,Acuña,2004,3
19.022,Acuña,2004,4
24.35,Acuña,2004,5
27.503,Acuña,2004,6
28.162,Acuña,2004,7
27.697,Acuña,2004,8
24.692,Acuña,2004,9
21.426,Acuña,2004,10
13.56,Acuña,2004,11
8.935,Acuña,2004,12
11.558,Acuña,2005,1
11.54,Acuña,2005,2
15.219,Acuña,2005,3
20.186,Acuña,2005,4
23.994,Acuña,2005,5
28.532,Acuña,2005,6
29.775,Acuña,2005,7
28.276,Acuña,2005,8
28.304,Acuña,2005,9
20.016,Acuña,2005,10
15.394,Acuña,2005,11
9.397,Acuña,2005,12
11.92,Acuña,2006,1
11.815,Acuña,2006,2
18.4,Acuña,2006,3
23.609,Acuña,2006,4
26.788,Acuña,2006,5
28.976,Acuña,2006,6
29.94,Acuña,2006,7
29.681,Acuña,2006,8
25.169,Acuña,2006,9
20.879,Acuña,2006,10
15.866,Acuña,2006,11
9.449,Acuña,2006,12
6.487,Acuña,2007,1
11.577,Acuña,2007,2
17.814,Acuña,2007,3
18.793,Acuña,2007,4
23.114,Acuña,2007,5
26.429,Acuña,2007,6
26.697,Acuña,2007,7
28.341,Acuña,2007,8
26.227,Acuña,2007,9
21.548,Acuña,2007,10
15.081,Acuña,2007,11
10.285,Acuña,2007,12
8.805,Acuña,2008,1
13.56,Acuña,2008,2
16.632,Acuña,2008,3
21.076,Acuña,2008,4
26.106,Acuña,2008,5
30.098,Acuña,2008,6
28.304,Acuña,2008,7
28.056,Acuña,2008,8
23.746,Acuña,2008,9
19.52,Acuña,2008,10
14.339,Acuña,2008,11
9.9,Acuña,2008,12
9.96,Acuña,2009,1
14.279,Acuña,2009,2
16.66,Acuña,2009,3
20.462,Acuña,2009,4
25.654,Acuña,2009,5
29.132,Acuña,2009,6
30.866,Acuña,2009,7
30.495,Acuña,2009,8
24.901,Acuña,2009,9
19.759,Acuña,2009,10
14.269,Acuña,2009,11
7.568,Acuña,2009,12
7.748,Acuña,2010,1
8.921,Acuña,2010,2
13.947,Acuña,2010,3
19.787,Acuña,2010,4
24.873,Acuña,2010,5
29.245,Acuña,2010,6
27.729,Acuña,2010,7
30.169,Acuña,2010,8
26.633,Acuña,2010,9
21.071,Acuña,2010,10
15.009,Acuña,2010,11
10.094,Acuña,2010,12
8.829,Acuña,2011,1
10.846,Acuña,2011,2
19.529,Acuña,2011,3
23.922,Acuña,2011,4
26.043,Acuña,2011,5
30.717,Acuña,2011,6
31.072,Acuña,2011,7
31.899,Acuña,2011,8
27.225,Acuña,2011,9
20.705,Acuña,2011,10
14.945,Acuña,2011,11
8.315,Acuña,2011,12
10.468,Acuña,2012,1
12.269,Acuña,2012,2
18.171,Acuña,2012,3
23.094,Acuña,2012,4
24.877,Acuña,2012,5
29.671,Acuña,2012,6
29.283,Acuña,2012,7
30.26,Acuña,2012,8
26.052,Acuña,2012,9
20.826,Acuña,2012,10
16.272,Acuña,2012,11
11.48,Acuña,2012,12
9.699,Acuña,2013,1
12.849,Acuña,2013,2
16.397,Acuña,2013,3
19.877,Acuña,2013,4
24.556,Acuña,2013,5
28.55,Acuña,2013,6
28.189,Acuña,2013,7
29.894,Acuña,2013,8
26.961,Acuña,2013,9
14.198,Aguascalientes,1835,1
13.505,Aguascalientes,1835,2
15.158,Aguascalientes,1835,3
18.503,Aguascalientes,1835,4
20.349,Aguascalientes,1835,5
20.7,Aguascalientes,1835,6
19.019,Aguascalientes,1835,7
18.133,Aguascalientes,1835,8
17.202,Aguascalientes,1835,9
16.201,Aguascalientes,1835,10
13.216,Aguascalientes,1835,11
11.482,Aguascalientes,1835,12
13.228,Aguascalientes,1836,1
14.135,Aguascalientes,1836,2
16.581,Aguascalientes,1836,3
19.014,Aguascalientes,1836,4
20.496,Aguascalientes,1836,5
21.077,Aguascalientes,1836,6
20.176,Aguascalientes,1836,7
18.915,Aguascalientes,1836,8
18.534,Aguascalientes,1836,9
16.947,Aguascalientes,1836,10
13.608,Aguascalientes,1836,11
12.73,Aguascalientes,1836,12
13.394,Aguascalientes,1837,1
14.165,Aguascalientes,1837,2
15.48,Aguascalientes,1837,3
17.654,Aguascalientes,1837,4
20.386,Aguascalientes,1837,5
21.382,Aguascalientes,1837,6
20.477,Aguascalientes,1837,7
19.705,Aguascalientes,1837,8
18.653,Aguascalientes,1837,9
16.537,Aguascalientes,1837,10
14.919,Aguascalientes,1837,11
13.166,Aguascalientes,1837,12
10.777,Aguascalientes,1838,1
12.133,Aguascalientes,1838,2
15.739,Aguascalientes,1838,3
19.161,Aguascalientes,1838,4
20.098,Aguascalientes,1838,5
21.792,Aguascalientes,1838,6
20.58,Aguascalientes,1838,7
19.41,Aguascalientes,1838,8
18.28,Aguascalientes,1838,9
17.154,Aguascalientes,1838,10
14.506,Aguascalientes,1838,11
12.759,Aguascalientes,1838,12
13.505,Aguascalientes,1839,1
14.461,Aguascalientes,1839,2
14.689,Aguascalientes,1839,3
20.177,Aguascalientes,1839,4
21.09,Aguascalientes,1839,5
21.893,Aguascalientes,1839,6
20.896,Aguascalientes,1839,7
19.907,Aguascalientes,1839,8
18.852,Aguascalientes,1839,9
17.182,Aguascalientes,1839,10
13.452,Aguascalientes,1839,11
11.154,Aguascalientes,1839,12
14.043,Aguascalientes,1840,1
14.176,Aguascalientes,1840,2
16.11,Aguascalientes,1840,3
19.334,Aguascalientes,1840,4
20.89,Aguascalientes,1840,5
21.966,Aguascalientes,1840,6
21.138,Aguascalientes,1840,7
19.441,Aguascalientes,1840,8
18.635,Aguascalientes,1840,9
16.507,Aguascalientes,1840,10
13.9,Aguascalientes,1840,11
12.805,Aguascalientes,1840,12
11.825,Aguascalientes,1841,1
14.347,Aguascalientes,1841,2
15.424,Aguascalientes,1841,3
18.98,Aguascalientes,1841,4
21.503,Aguascalientes,1841,5
21.646,Aguascalientes,1841,6
21.372,Aguascalientes,1841,7
19.839,Aguascalientes,1841,8
18.601,Aguascalientes,1841,9
17.562,Aguascalientes,1841,10
14.903,Aguascalientes,1841,11
13.476,Aguascalientes,1841,12
13.459,Aguascalientes,1842,1
14.543,Aguascalientes,1842,2
18.402,Aguascalientes,1842,3
19.813,Aguascalientes,1842,4
21.616,Aguascalientes,1842,5
21.49,Aguascalientes,1842,6
19.986,Aguascalientes,1842,7
19.398,Aguascalientes,1842,8
18.53,Aguascalientes,1842,9
17.168,Aguascalientes,1842,10
14.723,Aguascalientes,1842,11
13.867,Aguascalientes,1842,12
14.251,Aguascalientes,1843,1
15.367,Aguascalientes,1843,2
16.503,Aguascalientes,1843,3
19.973,Aguascalientes,1843,4
21.283,Aguascalientes,1843,5
21.346,Aguascalientes,1843,6
20.182,Aguascalientes,1843,7
19.295,Aguascalientes,1843,8
19.044,Aguascalientes,1843,9
17.085,Aguascalientes,1843,10
16.02,Aguascalientes,1843,11
14.379,Aguascalientes,1843,12
13.822,Aguascalientes,1844,1
14.819,Aguascalientes,1844,2
16.297,Aguascalientes,1844,3
19.191,Aguascalientes,1844,4
21.078,Aguascalientes,1844,5
21.293,Aguascalientes,1844,6
20.506,Aguascalientes,1844,7
19.295,Aguascalientes,1844,8
18.352,Aguascalientes,1844,9
17.628,Aguascalientes,1844,10
14.562,Aguascalientes,1844,11
11.902,Aguascalientes,1844,12
13.928,Aguascalientes,1845,1
13.824,Aguascalientes,1845,2
16.106,Aguascalientes,1845,3
19.359,Aguascalientes,1845,4
21.13,Aguascalientes,1845,5
21.48,Aguascalientes,1845,6
20.517,Aguascalientes,1845,7
19.642,Aguascalientes,1845,8
18.76,Aguascalientes,1845,9
16.445,Aguascalientes,1845,10
14.75,Aguascalientes,1845,11
11.52,Aguascalientes,1845,12
14.218,Aguascalientes,1846,1
14.479,Aguascalientes,1846,2
17.992,Aguascalientes,1846,3
18.441,Aguascalientes,1846,4
21.543,Aguascalientes,1846,5
22.453,Aguascalientes,1846,6
21.27,Aguascalientes,1846,7
19.603,Aguascalientes,1846,8
19.344,Aguascalientes,1846,9
17.137,Aguascalientes,1846,10
15.578,Aguascalientes,1846,11
14.782,Aguascalientes,1846,12
13.018,Aguascalientes,1847,1
14.867,Aguascalientes,1847,2
15.351,Aguascalientes,1847,3
19.661,Aguascalientes,1847,4
21.053,Aguascalientes,1847,5
21.789,Aguascalientes,1847,6
20.664,Aguascalientes,1847,7
19.645,Aguascalientes,1847,8
19.08,Aguascalientes,1847,9
17.581,Aguascalientes,1847,10
15.379,Aguascalientes,1847,11
12.313,Aguascalientes,1847,12
,Aguascalientes,1848,1
,Aguascalientes,1848,2
,Aguascalientes,1848,3
,Aguascalientes,1848,4
,Aguascalientes,1848,5
21.242,Aguascalientes,1848,6
20.938,Aguascalientes,1848,7
19.7,Aguascalientes,1848,8
18.475,Aguascalientes,1848,9
17.879,Aguascalientes,1848,10
14.349,Aguascalientes,1848,11
12.759,Aguascalientes,1848,12
14.393,Aguascalientes,1849,1
14.523,Aguascalientes,1849,2
17.826,Aguascalientes,1849,3
19.248,Aguascalientes,1849,4
20.862,Aguascalientes,1849,5
22.283,Aguascalientes,1849,6
21.258,Aguascalientes,1849,7
20.689,Aguascalientes,1849,8
19.591,Aguascalientes,1849,9
16.882,Aguascalientes,1849,10
15.792,Aguascalientes,1849,11
13.022,Aguascalientes,1849,12
14.817,Aguascalientes,1850,1
15.501,Aguascalientes,1850,2
17.213,Aguascalientes,1850,3
18.924,Aguascalientes,1850,4
19.783,Aguascalientes,1850,5
21.549,Aguascalientes,1850,6
21.025,Aguascalientes,1850,7
21.017,Aguascalientes,1850,8
20.055,Aguascalientes,1850,9
18.19,Aguascalientes,1850,10
14.995,Aguascalientes,1850,11
11.264,Aguascalientes,1850,12
13.389,Aguascalientes,1851,1
13.69,Aguascalientes,1851,2
16.357,Aguascalientes,1851,3
19.48,Aguascalientes,1851,4
22.355,Aguascalientes,1851,5
22.656,Aguascalientes,1851,6
20.492,Aguascalientes,1851,7
20.605,Aguascalientes,1851,8
19.281,Aguascalientes,1851,9
17.907,Aguascalientes,1851,10
14.075,Aguascalientes,1851,11
13.114,Aguascalientes,1851,12
11.313,Aguascalientes,1852,1
16.33,Aguascalientes,1852,2
16.648,Aguascalientes,1852,3
19.539,Aguascalientes,1852,4
22.269,Aguascalientes,1852,5
21.775,Aguascalientes,1852,6
20.795,Aguascalientes,1852,7
20.35,Aguascalientes,1852,8
19.462,Aguascalientes,1852,9
17.347,Aguascalientes,1852,10
14.94,Aguascalientes,1852,11
14.439,Aguascalientes,1852,12
12.014,Aguascalientes,1853,1
12.877,Aguascalientes,1853,2
15.412,Aguascalientes,1853,3
19.418,Aguascalientes,1853,4
21.99,Aguascalientes,1853,5
21.467,Aguascalientes,1853,6
21.446,Aguascalientes,1853,7
19.647,Aguascalientes,1853,8
19.104,Aguascalientes,1853,9
17.17,Aguascalientes,1853,10
15.761,Aguascalientes,1853,11
13.413,Aguascalientes,1853,12
12.314,Aguascalientes,1854,1
13.694,Aguascalientes,1854,2
17.729,Aguascalientes,1854,3
19.111,Aguascalientes,1854,4
21.556,Aguascalientes,1854,5
21.569,Aguascalientes,1854,6
19.949,Aguascalientes,1854,7
19.323,Aguascalientes,1854,8
18.903,Aguascalientes,1854,9
18.53,Aguascalientes,1854,10
14.85,Aguascalientes,1854,11
11.752,Aguascalientes,1854,12
13.551,Aguascalientes,1855,1
13.454,Aguascalientes,1855,2
15.315,Aguascalientes,1855,3
19.615,Aguascalientes,1855,4
23.088,Aguascalientes,1855,5
21.864,Aguascalientes,1855,6
19.605,Aguascalientes,1855,7
19.048,Aguascalientes,1855,8
18.266,Aguascalientes,1855,9
16.443,Aguascalientes,1855,10
14.978,Aguascalientes,1855,11
12.952,Aguascalientes,1855,12
10.335,Aguascalientes,1856,1
13.084,Aguascalientes,1856,2
15.773,Aguascalientes,1856,3
20.01,Aguascalientes,1856,4
21.522,Aguascalientes,1856,5
23.162,Aguascalientes,1856,6
20.878,Aguascalientes,1856,7
21.327,Aguascalientes,1856,8
18.33,Aguascalientes,1856,9
16.534,Aguascalientes,1856,10
13.483,Aguascalientes,1856,11
12.052,Aguascalientes,1856,12
12.281,Aguascalientes,1857,1
15.659,Aguascalientes,1857,2
16.075,Aguascalientes,1857,3
17.142,Aguascalientes,1857,4
20.997,Aguascalientes,1857,5
22.454,Aguascalientes,1857,6
20.996,Aguascalientes,1857,7
20.684,Aguascalientes,1857,8
18.742,Aguascalientes,1857,9
17.218,Aguascalientes,1857,10
15.504,Aguascalientes,1857,11
13.019,Aguascalientes,1857,12
13.701,Aguascalientes,1858,1
13.433,Aguascalientes,1858,2
16.799,Aguascalientes,1858,3
20.284,Aguascalientes,1858,4
22.795,Aguascalientes,1858,5
21.953,Aguascalientes,1858,6
21.156,Aguascalientes,1858,7
19.975,Aguascalientes,1858,8
19.147,Aguascalientes,1858,9
19.419,Aguascalientes,1858,10
13.921,Aguascalientes,1858,11
12.479,Aguascalientes,1858,12
12.983,Aguascalientes,1859,1
16.172,Aguascalientes,1859,2
17.615,Aguascalientes,1859,3
20.058,Aguascalientes,1859,4
23.246,Aguascalientes,1859,5
23.1,Aguascalientes,1859,6
20.597,Aguascalientes,1859,7
20.716,Aguascalientes,1859,8
18.89,Aguascalientes,1859,9
17.527,Aguascalientes,1859,10
15.904,Aguascalientes,1859,11
11.303,Aguascalientes,1859,12
12.579,Aguascalientes,1860,1
13.337,Aguascalientes,1860,2
15.756,Aguascalientes,1860,3
19.44,Aguascalientes,1860,4
22.163,Aguascalientes,1860,5
23.115,Aguascalientes,1860,6
21.174,Aguascalientes,1860,7
19.657,Aguascalientes,1860,8
19.022,Aguascalientes,1860,9
17.783,Aguascalientes,1860,10
15.001,Aguascalientes,1860,11
12.332,Aguascalientes,1860,12
12.056,Aguascalientes,1861,1
13.197,Aguascalientes,1861,2
16.432,Aguascalientes,1861,3
19.727,Aguascalientes,1861,4
21.97,Aguascalientes,1861,5
23.341,Aguascalientes,1861,6
21.766,Aguascalientes,1861,7
20.349,Aguascalientes,1861,8
19.832,Aguascalientes,1861,9
17.644,Aguascalientes,1861,10
16.875,Aguascalientes,1861,11
14.455,Aguascalientes,1861,12
14.192,Aguascalientes,1862,1
13.868,Aguascalientes,1862,2
16.489,Aguascalientes,1862,3
19.665,Aguascalientes,1862,4
22.155,Aguascalientes,1862,5
22.616,Aguascalientes,1862,6
21.527,Aguascalientes,1862,7
20.581,Aguascalientes,1862,8
19.439,Aguascalientes,1862,9
17.414,Aguascalientes,1862,10
15.335,Aguascalientes,1862,11
12.455,Aguascalientes,1862,12
12.966,Aguascalientes,1863,1
14.638,Aguascalientes,1863,2
18.08,Aguascalientes,1863,3
20.255,Aguascalientes,1863,4
21.248,Aguascalientes,1863,5
22.298,Aguascalientes,1863,6
20.83,Aguascalientes,1863,7
20.101,Aguascalientes,1863,8
20.035,Aguascalientes,1863,9
17.783,Aguascalientes,1863,10
15.003,Aguascalientes,1863,11
12.12,Aguascalientes,1863,12
12.115,Aguascalientes,1864,1
14.17,Aguascalientes,1864,2
15.893,Aguascalientes,1864,3
19.262,Aguascalientes,1864,4
21.636,Aguascalientes,1864,5
22.776,Aguascalientes,1864,6
20.775,Aguascalientes,1864,7
20.276,Aguascalientes,1864,8
20.325,Aguascalientes,1864,9
17.243,Aguascalientes,1864,10
14.935,Aguascalientes,1864,11
13.772,Aguascalientes,1864,12
13.458,Aguascalientes,1865,1
14.392,Aguascalientes,1865,2
16.43,Aguascalientes,1865,3
19.208,Aguascalientes,1865,4
21.98,Aguascalientes,1865,5
22.554,Aguascalientes,1865,6
20.83,Aguascalientes,1865,7
20.546,Aguascalientes,1865,8
19.516,Aguascalientes,1865,9
17.529,Aguascalientes,1865,10
15.594,Aguascalientes,1865,11
13.619,Aguascalientes,1865,12
14.181,Aguascalientes,1866,1
14.205,Aguascalientes,1866,2
17.504,Aguascalientes,1866,3
19.787,Aguascalientes,1866,4
21.687,Aguascalientes,1866,5
21.779,Aguascalientes,1866,6
20.896,Aguascalientes,1866,7
20.649,Aguascalientes,1866,8
19.98,Aguascalientes,1866,9
17.621,Aguascalientes,1866,10
15.204,Aguascalientes,1866,11
13.549,Aguascalientes,1866,12
14.015,Aguascalientes,1867,1
15.094,Aguascalientes,1867,2
17.673,Aguascalientes,1867,3
20.199,Aguascalientes,1867,4
22.24,Aguascalientes,1867,5
22.99,Aguascalientes,1867,6
21.194,Aguascalientes,1867,7
20.814,Aguascalientes,1867,8
20.805,Aguascalientes,1867,9
18.692,Aguascalientes,1867,10
16.157,Aguascalientes,1867,11
15.968,Aguascalientes,1867,12
13.906,Aguascalientes,1868,1
14.484,Aguascalientes,1868,2
17.428,Aguascalientes,1868,3
19.808,Aguascalientes,1868,4
21.699,Aguascalientes,1868,5
22.925,Aguascalientes,1868,6
20.447,Aguascalientes,1868,7
20.213,Aguascalientes,1868,8
19.981,Aguascalientes,1868,9
18.309,Aguascalientes,1868,10
14.331,Aguascalientes,1868,11
12.522,Aguascalientes,1868,12
13.079,Aguascalientes,1869,1
15.18,Aguascalientes,1869,2
17.477,Aguascalientes,1869,3
19.885,Aguascalientes,1869,4
21.786,Aguascalientes,1869,5
21.714,Aguascalientes,1869,6
20.999,Aguascalientes,1869,7
20.165,Aguascalientes,1869,8
20.128,Aguascalientes,1869,9
17.596,Aguascalientes,1869,10
17.005,Aguascalientes,1869,11
11.719,Aguascalientes,1869,12
13.49,Aguascalientes,1870,1
14.642,Aguascalientes,1870,2
17.471,Aguascalientes,1870,3
19.579,Aguascalientes,1870,4
22.411,Aguascalientes,1870,5
22.449,Aguascalientes,1870,6
20.778,Aguascalientes,1870,7
20.095,Aguascalientes,1870,8
20.625,Aguascalientes,1870,9
18.087,Aguascalientes,1870,10
15.264,Aguascalientes,1870,11
11.185,Aguascalientes,1870,12
12.39,Aguascalientes,1871,1
14.768,Aguascalientes,1871,2
